source	target	weight
48164039	50307628	.84
48164039	51000252	.77
48164039	50455347	.83
48164039	49446163	.67
48164039	53258297	.70
48164039	50279192	.64
48164039	48537188	.93
48164039	49182864	.71
48164039	50230927	.60
48164039	48215950	.23
48164039	49319272	.71
48164039	50353164	.78
48164039	48525216	.71
48164039	50374194	.65
48164039	48343853	.71
48164039	48996054	.63
48164039	48859169	.17
48164039	51536262	.93
48164039	48468957	.62
48164039	51510655	.22
48164039	48177920	.20
48164039	53578372	.75
48164039	48506606	.74
48164039	48496914	.87
48164039	50924901	.69
48164039	48557390	.91
48164039	49899641	.62
48164039	50208642	.61
48164039	49878988	.71
48164039	50437328	.67
48164039	49078286	.62
48164039	50024565	.59
48164039	50572363	.91
48164039	49701587	.70
48164039	50620434	.56
48164039	48493652	.68
48164039	48182912	.94
48164039	51299944	.71
48164039	50415158	.85
48164039	49145250	.94
48164039	50200859	.65
48164039	50328751	.70
48164039	50203241	.67
48164039	48572621	.83
48164039	50720563	.58
48164039	50842115	.54
48164039	48075688	.70
48164039	48668701	.67
48164039	51013313	.65
48164039	48153669	.71
48164039	50221618	.62
48164039	50306603	.94
48164039	50485433	.66
48164039	51096781	.94
48164039	49905882	.49
48164039	49918503	.70
48164039	49031113	.86
48164039	48521971	.66
48164039	48436145	.71
48164039	48802074	.70
48164039	50462402	.82
48164039	49102724	.83
48164039	48092880	.71
48164039	49776562	.63
48164039	48394003	.49
48164039	50228138	.76
48164039	52047548	.68
48164039	49537782	.56
48164039	50192815	.88
48164039	50772529	.64
48164039	51605737	.76
48164039	50270330	.94
48164039	50220854	.68
48164039	48183677	.64
48164039	50222738	.64
48164039	49990513	.19
48164039	48187362	.84
48164039	48579863	.71
48164039	49030977	.86
48164039	50165010	.56
48164039	49148753	.43
48164039	48048299	.94
48164039	51009331	.94
48164039	50232874	.71
48164039	49996456	.22
48164039	48626005	.62
48164039	48184107	.82
48164039	50970446	.84
48164039	48280400	.62
48164039	52607924	.58
48164039	50174584	.58
48164039	53096996	.57
48164039	50013398	.71
48164039	49811177	.66
48164039	48226868	.94
48164039	48100238	.91
48164039	50290197	.50
48164039	48970553	.69
48164039	49840152	.78
48164039	50448272	.19
48164039	50333003	.57
48983354	51247619	.71
48983354	51041616	.71
48983354	49928819	.62
48983354	48415057	.71
49999570	51081663	.77
49999570	48073057	.67
49999570	50275945	.63
49999570	49648270	.65
49999570	49013217	.75
49999570	50619327	.73
49999570	48435876	.62
49999570	50181181	.67
49999570	49633320	.67
49999570	48540533	.52
49999570	48321610	.83
49999570	50968674	.84
49999570	49623774	.15
49999570	51084724	.59
49999570	48098288	.83
49999570	51083943	.77
49999570	50831686	.58
49999570	49039457	.84
49999570	48376554	.75
49999570	48230917	.74
49999570	48350506	.83
49999570	49013811	.79
49999570	49970970	.88
49999570	49699411	.94
49999570	48368818	.74
49999570	49123932	.74
49999570	49831485	.72
49999570	49522542	.82
49999570	48649987	.14
49999570	50229130	.81
49999570	50607264	.83
49999570	48541270	.57
49999570	48731933	.85
49999570	48900860	.61
49999570	49552258	.60
49999570	48298361	.70
49999570	50190337	.79
49999570	48268074	.67
49999570	50780419	.64
49999570	50843655	.74
49999570	48058827	.83
49999570	49415958	.62
49999570	50694913	.60
49999570	48128847	.71
49999570	50292479	.78
49999570	50962572	.61
49999570	48250528	.83
49999570	50845983	.75
49999570	49787673	.83
49999570	48276404	.79
49999570	50209119	.81
49999570	50967309	.67
49999570	50188560	.85
49999570	48283679	1.00
49999570	50268300	.88
49999570	51363693	.83
49999570	50233046	.74
49999570	48748066	.67
49999570	48216330	.83
49999570	50519121	.83
49999570	50313296	.75
49999570	50508334	.77
49999570	48102863	.13
49999570	50280975	.72
49999570	48705555	.84
49999570	50006888	.99
49999570	48797135	.70
49999570	49643536	.61
49999570	50448981	.53
49999570	49526681	.61
49999570	49802163	.83
49999570	50134205	.56
49999570	48991372	.60
49999570	48947314	.73
49999570	49071267	.81
49999570	50798592	.51
49999570	50307628	.60
49999570	51000252	.79
49999570	50455347	.78
49999570	49446163	.48
49999570	53258297	.82
49999570	50279192	.75
49999570	48537188	.66
49999570	49182864	.84
49999570	50230927	.93
49999570	49319272	.84
49999570	50353164	.56
49999570	48525216	.85
49999570	50374194	.76
49999570	48343853	.85
49999570	48996054	.99
49999570	51536262	.66
49999570	48468957	.98
49999570	48177920	.12
49999570	53578372	.54
49999570	48506606	.76
49999570	48496914	.62
49999570	50924901	.81
49999570	48557390	.65
49999570	49899641	.98
49999570	50208642	.44
49999570	49878988	.84
49999570	50437328	.78
49999570	49078286	.98
49999570	50024565	.59
49999570	50572363	.65
49999570	49701587	.83
49999570	50620434	.64
49999570	48493652	.94
49999570	48182912	.66
49999570	51299944	.85
49999570	50415158	.60
49999570	49145250	.66
49999570	50200859	.75
49999570	50328751	.71
49999570	50203241	.78
49999570	48572621	.78
49999570	50720563	.89
49999570	50842115	.62
49999570	48075688	.83
49999570	48668701	.78
49999570	51013313	.75
49999570	48153669	.85
49999570	50221618	.72
49999570	50306603	.67
49999570	50485433	.47
49999570	51096781	.67
49999570	49905882	.55
49999570	49918503	.83
49999570	49031113	.61
49999570	48521971	.77
49999570	48436145	.84
49999570	48802074	.82
49999570	50462402	.58
49999570	49102724	.79
49999570	48092880	.85
49999570	49776562	1.00
49999570	48394003	.55
49999570	50228138	.78
49999570	52047548	.81
49999570	49537782	.64
49999570	50192815	.63
49999570	50772529	.75
49999570	51605737	.78
49999570	50270330	.66
49999570	50220854	.80
49999570	48183677	.74
49999570	50222738	.75
49999570	48187362	.60
49999570	48579863	.85
49999570	49030977	.61
49999570	50165010	.64
49999570	49148753	.48
49999570	48048299	.66
49999570	51009331	.66
49999570	48106625	.15
49999570	50232874	.85
49999570	48626005	.72
49999570	48184107	.77
49999570	50970446	.60
49999570	48280400	.72
49999570	52607924	.67
49999570	50174584	.67
49999570	53096996	.87
49999570	50013398	.84
49999570	49811177	.77
49999570	48226868	.67
49999570	48100238	.65
49999570	50290197	.56
49999570	48970553	.82
49999570	49840152	.56
49999570	50333003	.66
49033694	48854265	.88
49033694	50831686	.14
49033694	48943416	.50
49033694	49831485	.17
49033694	48255269	.31
49033694	50607264	.15
49033694	49894620	.40
49033694	49348365	.40
49033694	50780419	.11
49033694	49415958	.15
49033694	48125230	.31
49033694	53578201	.52
49033694	50448981	.12
49033694	51960171	.77
49033694	51554366	.24
49033694	49092291	.17
49033694	50782463	.39
49033694	48981833	.55
49033694	48778619	.84
49033694	50316693	.46
49033694	50620434	.15
49033694	50597159	.51
49033694	48980380	.30
49033694	48228702	.95
49033694	48433783	.32
49033694	49684857	.19
49033694	50173080	.82
49033694	49148753	.11
49033694	48910876	.30
49033694	48985780	.55
49033694	49432579	.32
49033694	48147896	.48
49033694	50093144	.52
49033694	50448272	.34
49789150	48435876	.19
49789150	50086183	.05
49789150	48378337	.33
49789150	48540533	.21
49789150	48760815	.86
49789150	48502647	.34
49789150	48263526	.54
49789150	49358560	.32
49789150	51241109	.10
49789150	48366563	.54
49789150	48748803	.34
49789150	50766693	.33
49789150	48541270	.23
49789150	49809884	.34
49789150	48223906	.10
49789150	49579028	.34
49789150	48900860	.24
49789150	48184969	.53
49789150	49604821	.32
49789150	48929139	.50
49789150	49552258	.19
49789150	48847885	.34
49789150	49324366	.42
49789150	50780419	.20
49789150	48641577	.54
49789150	53643962	.54
49789150	52979555	.54
49789150	49088507	.38
49789150	50962572	.24
49789150	48535193	.10
49789150	49343024	.54
49789150	48125230	.42
49789150	49206280	.10
49789150	49632291	.47
49789150	49265339	.51
49789150	48497510	.31
49789150	49526681	.19
49789150	49162311	.32
49789150	48886726	.33
49789150	51069552	.82
49789150	48991372	.24
49789150	48062821	.84
49789150	50798592	.21
49789150	50243901	.35
49789150	48699573	.84
49789150	49446163	.20
49789150	52861437	.11
49789150	49314386	.88
49789150	51554366	.36
49789150	49092291	.53
49789150	50782463	.26
49789150	50428842	.88
49789150	48240011	.39
49789150	48859169	.37
49789150	53367195	.44
49789150	48308936	.29
49789150	48552343	.28
49789150	48298910	.22
49789150	50208642	.18
49789150	51017702	.88
49789150	48563650	.87
49789150	50024565	.23
49789150	50694881	.88
49789150	48371604	.89
49789150	48980380	.41
49789150	49017682	.44
49789150	50842115	.24
49789150	48152008	.43
49789150	50029468	.34
49789150	50485433	.19
49789150	48640280	.33
49789150	51383618	.39
49789150	50949594	.32
49789150	48756550	.10
49789150	50722133	.28
49789150	49906437	.44
49789150	49828493	.33
49789150	49905882	.22
49789150	48104842	.44
49789150	48433783	.43
49789150	49684857	.59
49789150	50644976	.77
49789150	50217075	.47
49789150	49568073	.84
49789150	48394003	.22
49789150	50605219	.44
49789150	50982408	.43
49789150	49990513	.24
49789150	49370849	.30
49789150	49603939	.52
49789150	48458334	.34
49789150	49148753	.20
49789150	48211891	.53
49789150	49706823	.84
49789150	48910876	.23
49789150	48395804	.73
49789150	51685490	.82
49789150	51020317	.54
49789150	49053215	.44
49789150	50895806	.39
49789150	49432579	.43
49789150	48714879	.41
49789150	49617486	.88
49789150	48497358	.89
49789150	50290197	.23
49789150	49930680	.48
49789150	52390368	.43
49789150	50873764	.48
49789150	48270127	.52
51081663	48073057	.70
51081663	50275945	.65
51081663	49648270	.67
51081663	49013217	.79
51081663	50619327	.77
51081663	48435876	.49
51081663	50181181	.70
51081663	49633320	.70
51081663	48540533	.54
51081663	49103543	.10
51081663	48162738	.09
51081663	48321610	.88
51081663	50968674	.89
51081663	51084724	.61
51081663	48098288	.88
51081663	51083943	.81
51081663	50831686	.60
51081663	49039457	.89
51081663	48376554	.79
51081663	48230917	.78
51081663	48350506	.88
51081663	49013811	.83
51081663	49970970	.69
51081663	49699411	.72
51081663	48368818	.78
51081663	49123932	.77
51081663	49831485	.75
51081663	49522542	.87
51081663	50229130	.86
51081663	50607264	.65
51081663	48541270	.59
51081663	48731933	.90
51081663	48900860	.64
51081663	49552258	.48
51081663	48298361	.80
51081663	50190337	.83
51081663	48268074	.70
51081663	50780419	.51
51081663	50843655	.77
51081663	48058827	.88
51081663	49415958	.65
51081663	50694913	.63
51081663	48128847	.75
51081663	50292479	.82
51081663	50962572	.64
51081663	48250528	.88
51081663	51387873	.04
51081663	52385600	.09
51081663	50845983	.79
51081663	49787673	.88
51081663	48276404	.83
51081663	50209119	.86
51081663	50967309	.70
51081663	50188560	.90
51081663	48283679	.77
51081663	50268300	.68
51081663	51363693	.88
51081663	50233046	.78
51081663	48748066	.70
51081663	48216330	.88
51081663	50519121	.87
51081663	50313296	.79
51081663	50508334	.61
51081663	50280975	.76
51081663	48705555	.89
51081663	50006888	.76
51081663	48797135	.56
51081663	49643536	.64
51081663	50448981	.55
51081663	49526681	.48
51081663	49802163	.88
51081663	50134205	.58
51081663	48991372	.63
51081663	48947314	.77
51081663	49071267	.86
51081663	50798592	.53
51081663	50307628	.62
51081663	51000252	.83
51081663	50455347	.62
51081663	49446163	.50
51081663	53258297	.87
51081663	50279192	.79
51081663	48537188	.69
51081663	49182864	.89
51081663	50230927	.72
51081663	49319272	.89
51081663	50353164	.58
51081663	48525216	.90
51081663	50374194	.80
51081663	48343853	.90
51081663	48996054	.76
51081663	51536262	.69
51081663	48468957	.75
51081663	49186095	.03
51081663	53578372	.56
51081663	48506606	.80
51081663	48496914	.65
51081663	50924901	.86
51081663	48557390	.67
51081663	49899641	.76
51081663	50208642	.45
51081663	49878988	.89
51081663	50437328	.83
51081663	49078286	.76
51081663	50024565	.61
51081663	50572363	.68
51081663	49701587	.88
51081663	50620434	.67
51081663	48493652	.72
51081663	48182912	.69
51081663	51299944	.90
51081663	50415158	.63
51081663	50348643	.04
51081663	49145250	.69
51081663	50200859	.79
51081663	50328751	.74
51081663	50203241	.83
51081663	48572621	.62
51081663	50720563	.69
51081663	50842115	.64
51081663	48075688	.87
51081663	48668701	.82
51081663	51013313	.79
51081663	48153669	.90
51081663	51569546	.09
51081663	50221618	.76
51081663	50306603	.70
51081663	50485433	.49
51081663	51096781	.70
51081663	48408470	.10
51081663	49905882	.57
51081663	49918503	.87
51081663	49031113	.63
51081663	48521971	.81
51081663	48436145	.89
51081663	48802074	.87
51081663	50462402	.61
51081663	49102724	.62
51081663	48092880	.90
51081663	49776562	.77
51081663	48394003	.57
51081663	50228138	.83
51081663	52047548	.85
51081663	49537782	.66
51081663	50192815	.65
51081663	50772529	.78
51081663	51605737	.83
51081663	50270330	.69
51081663	50220854	.84
51081663	48183677	.78
51081663	50222738	.79
51081663	48187362	.62
51081663	48579863	.90
51081663	49030977	.63
51081663	50165010	.67
51081663	49148753	.54
51081663	48048299	.69
51081663	51009331	.69
51081663	50232874	.90
51081663	48626005	.75
51081663	48184107	.61
51081663	50970446	.62
51081663	48280400	.75
51081663	52607924	.70
51081663	50174584	.70
51081663	53096996	.68
51081663	50013398	.89
51081663	49811177	.81
51081663	48226868	.70
51081663	48100238	.67
51081663	50290197	.59
51081663	48970553	.86
51081663	49840152	.58
51081663	50333003	.68
49591360	48341078	.89
49591360	49083573	.42
49591360	50242053	.62
49591360	48225095	.98
49591360	49306385	.85
49591360	49130606	.98
49591360	50004406	.61
49591360	48279382	.93
49591360	51125414	.39
49591360	49473098	.80
49591360	48477861	.59
49591360	50333864	.65
49591360	49811804	.64
49591360	48723637	.69
49591360	48682572	.57
49591360	49083535	.26
49591360	51817913	.29
49591360	49663548	.81
49591360	48363789	.40
49591360	48333959	.65
49591360	48201505	.64
49591360	48236765	.71
49591360	49092291	.16
49591360	48767355	.68
49591360	48594851	.96
49591360	48604516	.63
49591360	48380892	1.00
49591360	50405977	.64
49591360	50131769	.61
49591360	48246348	.53
49591360	52583886	1.00
49591360	48125093	.62
49591360	50026939	.42
49591360	48161526	.71
49591360	53245599	.69
49591360	49730100	.36
49591360	48275494	.51
48396661	52273937	.88
48396661	52504825	.71
48396661	48448079	.68
48396661	48306849	.11
48396661	50322550	.62
48396661	50107150	.88
48396661	49298719	.67
48396661	48847951	.52
48396661	52264638	.84
48396661	48061593	.26
48396661	52381075	.83
48396661	48051177	.54
48396661	48844755	.57
48396661	49255290	.84
48396661	50251798	.79
48396661	52625161	.82
48396661	48076063	.86
48396661	52520472	.88
48396661	50855622	.62
48396661	48254517	.65
48396661	49717573	.65
48396661	49608409	.30
48396661	48183999	.82
48396661	49880453	.57
48396661	48096184	.73
48396661	51075843	.11
48396661	48330613	.54
48396661	49436841	.94
48396661	48900892	.57
48396661	50740240	.47
48396661	50215936	.07
48396661	52584888	.73
48396661	49331411	.34
48396661	49553021	.31
48396661	51478675	.80
48396661	50289355	.29
48396661	52467561	.73
48396661	49110818	.68
48396661	52502189	.79
48396661	48780603	.79
48396661	53749841	.84
48396661	50946420	.75
48396661	48403832	.84
48396661	49984267	.51
48396661	50505042	.53
48396661	49520858	.79
48396661	48383521	.88
48396661	48158249	.59
48396661	49857232	.79
48396661	49510006	.84
48396661	48986999	.55
48396661	50854359	.97
48396661	49654143	.55
48396661	48264118	.57
48396661	51091539	.75
48396661	50193771	.63
48396661	48204141	.79
48396661	48117511	.27
48396661	50089436	.34
48396661	50121333	.83
48396661	48053904	.79
48396661	53010200	.74
48396661	49088847	.57
48396661	50379839	.62
48396661	49316751	.69
48396661	49709023	.34
48396661	50149266	.25
48396661	52524112	.79
48396661	49752149	.51
48396661	52528693	.88
48396661	48072438	.33
48396661	49502600	.78
48396661	49398894	.65
48396661	50387952	.54
48396661	48609069	.61
48396661	50683786	.72
48396661	49507160	.74
48396661	49475177	.53
48396661	53452713	.81
48073057	50275945	.93
48073057	49648270	.97
48073057	49013217	.68
48073057	50619327	.66
48073057	48435876	.45
48073057	50181181	.61
48073057	49633320	1.00
48073057	48540533	.49
48073057	48321610	.74
48073057	50968674	.75
48073057	51084724	.87
48073057	48098288	.75
48073057	51083943	.69
48073057	50831686	.53
48073057	49039457	.75
48073057	48376554	.68
48073057	48230917	.67
48073057	48350506	.75
48073057	49013811	.71
48073057	49970970	.60
48073057	49699411	.63
48073057	48368818	.67
48073057	49123932	.67
48073057	49831485	.65
48073057	49522542	.74
48073057	50229130	.73
48073057	50607264	.57
48073057	48541270	.53
48073057	48731933	.76
48073057	48900860	.56
48073057	49552258	.67
48073057	48298361	.64
48073057	50190337	.71
48073057	48268074	1.00
48073057	50780419	.46
48073057	50843655	.67
48073057	48058827	.74
48073057	49415958	.57
48073057	50694913	.90
48073057	48128847	.65
48073057	50292479	.70
48073057	50962572	.56
48073057	48250528	.74
48073057	50845983	.68
48073057	49787673	.74
48073057	48276404	.71
48073057	50209119	.73
48073057	50967309	.61
48073057	50188560	.76
48073057	48283679	.66
48073057	50268300	.60
48073057	51363693	.74
48073057	50233046	.67
48073057	48748066	1.00
48073057	48216330	.74
48073057	50519121	.74
48073057	50313296	.68
48073057	50508334	.54
48073057	50280975	.66
48073057	48705555	.75
48073057	50006888	.66
48073057	48797135	.79
48073057	49643536	.56
48073057	50448981	.78
48073057	49526681	.68
48073057	49802163	.75
48073057	50134205	.83
48073057	51490317	.22
48073057	48991372	.56
48073057	48947314	.67
48073057	49071267	.73
48073057	50798592	.75
48073057	50307628	.89
48073057	51000252	.71
48073057	50455347	.88
48073057	49446163	.70
